series,track,version,issued_at_local,target_utc,target_local,forecast,p10,p90,unit
fcr_d_up_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T18:00:00,2026-09-24T20:00:00+02:00,1.2143,0.97,1.6,EUR/MW
fcr_d_up_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T19:00:00,2026-09-24T21:00:00+02:00,1.2129,0.97,1.6,EUR/MW
fcr_d_up_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T20:00:00,2026-09-24T22:00:00+02:00,1.2151,0.97,1.6,EUR/MW
fcr_d_up_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T21:00:00,2026-09-24T23:00:00+02:00,1.2141,0.97,1.6,EUR/MW
fcr_d_down_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-23T22:00:00,2026-09-24T00:00:00+02:00,1.0506,1.0,1.04,EUR/MW
fcr_d_down_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-23T23:00:00,2026-09-24T01:00:00+02:00,1.0493,1.0,1.04,EUR/MW
fcr_d_down_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T00:00:00,2026-09-24T02:00:00+02:00,1.0479,1.0,1.04,EUR/MW
fcr_d_down_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T01:00:00,2026-09-24T03:00:00+02:00,1.0498,1.0,1.04,EUR/MW
fcr_d_down_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T02:00:00,2026-09-24T04:00:00+02:00,1.0513,1.0,1.04,EUR/MW
fcr_d_down_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T03:00:00,2026-09-24T05:00:00+02:00,1.0513,1.0,1.04,EUR/MW
fcr_d_down_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T04:00:00,2026-09-24T06:00:00+02:00,1.0511,1.0,1.04,EUR/MW
fcr_d_down_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T05:00:00,2026-09-24T07:00:00+02:00,1.0536,1.0,1.04,EUR/MW
fcr_d_down_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T06:00:00,2026-09-24T08:00:00+02:00,1.0521,1.0,1.04,EUR/MW
fcr_d_down_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T07:00:00,2026-09-24T09:00:00+02:00,1.0521,1.0,1.04,EUR/MW
