series,track,version,issued_at_local,target_utc,target_local,forecast,p10,p90,unit
power_price_SE4,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T01:00:00,2026-09-24T03:00:00+02:00,976.3627,62.47,2103.8555,SEK/MWh
power_price_SE4,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T02:00:00,2026-09-24T04:00:00+02:00,978.2896,62.47,2103.8555,SEK/MWh
power_price_SE4,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T03:00:00,2026-09-24T05:00:00+02:00,981.2634,62.47,2103.8555,SEK/MWh
power_price_SE4,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T04:00:00,2026-09-24T06:00:00+02:00,975.0198,62.47,2103.8555,SEK/MWh
power_price_SE4,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T05:00:00,2026-09-24T07:00:00+02:00,976.1483,62.47,2103.8555,SEK/MWh
power_price_SE4,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T06:00:00,2026-09-24T08:00:00+02:00,967.244,62.47,2103.8555,SEK/MWh
power_price_SE4,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T07:00:00,2026-09-24T09:00:00+02:00,969.4324,62.47,2103.8555,SEK/MWh
power_price_SE4,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T08:00:00,2026-09-24T10:00:00+02:00,972.2491,62.47,2103.8555,SEK/MWh
power_price_SE4,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T09:00:00,2026-09-24T11:00:00+02:00,971.0251,62.47,2103.8555,SEK/MWh
power_price_SE4,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T10:00:00,2026-09-24T12:00:00+02:00,968.4587,62.47,2103.8555,SEK/MWh
power_price_SE4,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T11:00:00,2026-09-24T13:00:00+02:00,973.5115,62.47,2103.8555,SEK/MWh
power_price_SE4,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T12:00:00,2026-09-24T14:00:00+02:00,986.2955,62.47,2103.8555,SEK/MWh
power_price_SE4,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T13:00:00,2026-09-24T15:00:00+02:00,973.6915,62.47,2103.8555,SEK/MWh
power_price_SE4,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T14:00:00,2026-09-24T16:00:00+02:00,971.2135,62.47,2103.8555,SEK/MWh
power_price_SE4,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T15:00:00,2026-09-24T17:00:00+02:00,973.0676,62.47,2103.8555,SEK/MWh
power_price_SE4,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T16:00:00,2026-09-24T18:00:00+02:00,972.2798,62.47,2103.8555,SEK/MWh
power_price_SE4,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T17:00:00,2026-09-24T19:00:00+02:00,968.0114,62.47,2103.8555,SEK/MWh
power_price_SE4,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T18:00:00,2026-09-24T20:00:00+02:00,973.332,62.47,2103.8555,SEK/MWh
power_price_SE4,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T19:00:00,2026-09-24T21:00:00+02:00,980.9821,62.47,2103.8555,SEK/MWh
power_price_SE4,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T20:00:00,2026-09-24T22:00:00+02:00,977.4233,62.47,2103.8555,SEK/MWh
power_price_SE4,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T21:00:00,2026-09-24T23:00:00+02:00,976.1007,62.47,2103.8555,SEK/MWh
mfrr_up,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-23T22:00:00,2026-09-24T00:00:00+02:00,74.5434,7.5,163.29,EUR/MWh
mfrr_up,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-23T23:00:00,2026-09-24T01:00:00+02:00,73.9391,7.5,163.29,EUR/MWh
mfrr_up,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T00:00:00,2026-09-24T02:00:00+02:00,74.3484,7.5,163.29,EUR/MWh
mfrr_up,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T01:00:00,2026-09-24T03:00:00+02:00,74.8665,7.5,163.29,EUR/MWh
mfrr_up,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T02:00:00,2026-09-24T04:00:00+02:00,74.8912,7.5,163.29,EUR/MWh
mfrr_up,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T03:00:00,2026-09-24T05:00:00+02:00,75.0384,7.5,163.29,EUR/MWh
mfrr_up,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T04:00:00,2026-09-24T06:00:00+02:00,74.8007,7.5,163.29,EUR/MWh
mfrr_up,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T05:00:00,2026-09-24T07:00:00+02:00,74.5899,7.5,163.29,EUR/MWh
mfrr_up,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T06:00:00,2026-09-24T08:00:00+02:00,74.6126,7.5,163.29,EUR/MWh
mfrr_up,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T07:00:00,2026-09-24T09:00:00+02:00,74.8293,7.5,163.29,EUR/MWh
mfrr_up,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T08:00:00,2026-09-24T10:00:00+02:00,75.3258,7.5,163.29,EUR/MWh
