series,track,version,issued_at_local,target_utc,target_local,forecast,p10,p90,unit
power_price_SE3,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T01:00:00,2026-09-19T03:00:00+02:00,59.5051,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T02:00:00,2026-09-19T04:00:00+02:00,80.8529,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T03:00:00,2026-09-19T05:00:00+02:00,104.4615,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T04:00:00,2026-09-19T06:00:00+02:00,160.4308,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T05:00:00,2026-09-19T07:00:00+02:00,245.7115,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T06:00:00,2026-09-19T08:00:00+02:00,441.5247,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T07:00:00,2026-09-19T09:00:00+02:00,225.9698,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T08:00:00,2026-09-19T10:00:00+02:00,196.7098,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T09:00:00,2026-09-19T11:00:00+02:00,133.0014,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T10:00:00,2026-09-19T12:00:00+02:00,83.926,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T11:00:00,2026-09-19T13:00:00+02:00,60.6222,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T12:00:00,2026-09-19T14:00:00+02:00,63.1671,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T13:00:00,2026-09-19T15:00:00+02:00,171.0941,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T14:00:00,2026-09-19T16:00:00+02:00,515.169,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T15:00:00,2026-09-19T17:00:00+02:00,585.8085,,,SEK/MWh
