series,track,version,issued_at_local,target_utc,target_local,forecast,p10,p90,unit
mfrr_cm_up,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-16T22:00:00,2026-09-17T00:00:00+02:00,3.2,1.8,6.5,EUR/MW
mfrr_cm_up,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-16T23:00:00,2026-09-17T01:00:00+02:00,2.8,1.6,6.0,EUR/MW
mfrr_cm_up,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T00:00:00,2026-09-17T02:00:00+02:00,2.6,1.4,5.5,EUR/MW
mfrr_cm_up,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T01:00:00,2026-09-17T03:00:00+02:00,2.3,1.2,5.0,EUR/MW
mfrr_cm_up,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T02:00:00,2026-09-17T04:00:00+02:00,2.3,1.2,5.0,EUR/MW
mfrr_cm_up,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T03:00:00,2026-09-17T05:00:00+02:00,2.6,1.4,5.5,EUR/MW
mfrr_cm_up,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T04:00:00,2026-09-17T06:00:00+02:00,3.0,1.6,7.0,EUR/MW
mfrr_cm_up,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T05:00:00,2026-09-17T07:00:00+02:00,4.8,2.2,11.0,EUR/MW
mfrr_cm_up,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T06:00:00,2026-09-17T08:00:00+02:00,7.5,3.0,18.0,EUR/MW
mfrr_cm_up,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T07:00:00,2026-09-17T09:00:00+02:00,8.0,3.2,18.0,EUR/MW
mfrr_cm_up,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T08:00:00,2026-09-17T10:00:00+02:00,6.5,2.8,15.0,EUR/MW
mfrr_cm_up,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T09:00:00,2026-09-17T11:00:00+02:00,5.5,2.3,12.0,EUR/MW
mfrr_cm_up,Scout,v0.1,2026-09-16T00:02:05.278275+02:00,2026-09-17T10:00:00,2026-09-17T12:00:00+02:00,4.0,1.8,9.0,EUR/MW
